station_id,station_name,latitude,longitude,elevation_m
61259,AGORDAT             ETHI  AGOR          ,15.6,37.9,626
61260,MASSAWA             ETHI  MASS          ,15.6,39.5,10
61261,TELA HONDURAS                T          ,15.7,-87.5,3
61262,SARAVANE                                ,15.7,106.4,168
61263,MUNOZ                                   ,15.7,120.9,76
61264,CEIBA                                   ,15.8,-86.9,26
61265,NAKHON SAWAN                            ,15.8,100.2,28
61266,MENAKA              MALI  MENA          ,15.9,2.2,278
61267,BELGAUM                                 ,15.9,74.55,753
61268,BELGAUM/SAMRA                           ,15.9,74.6,747
61269,DA-NANG/TOURANE                         ,16,108.2,7
61270,PUNTA GORDA AGSTAT BRITISH HON          ,16.1,-88.9,6
61271,ST LOUIS            SENE  ST L          ,16.1,-16.5,4
61272,DAGUPAN                                 ,16.1,120.3,2
61273,MASULIPATAM                             ,16.2,81.15,3
61274,"COMITAN,CHIS.                           ",16.3,-92.1,1530
61275,GAO                 MALI  GAO           ,16.3,-0.1,260
61276,HUE                                     ,16.4,107.6,10
61277,EL PORVENIR                             ,16.5,-90.5,125
61278,GUANAJA                                 ,16.5,-85.9,2
61279,ROSSO                                   ,16.5,-15.8,6
61280,MOULMEIN                                ,16.5,97.6,22
61281,PODOR               SENE  PODO          ,16.6,-14.9,7
61282,KIFFA               MAUR  KIFF          ,16.6,-11.4,115
61283,NEMA MALI REP                           ,16.6,-7.3,269
61284,SAVANNAKHET/TOWN/VILLE/                 ,16.6,104.8,155
61285,HOANG-SA/PATTLE/                        ,16.6,111.6,6
61286,JOHNSTON ISLAND JOHNSTON ISLAN          ,16.7,-169.5,3.5
61287,AIOUN EL ATROUSS                        ,16.7,-9.6,223
61288,SHENDI                                  ,16.7,33.4,360
61289,SENO                                    ,16.7,105,184
61290,TOMBOUCTOU                              ,16.75,-3,264
61291,RANGOON                                 ,16.8,96.2,23
61292,PHITSANULOK                             ,16.8,100.3,50
61293,MINDELO+++++CAPE VERDE I                ,16.9,-25,15.5
61294,GEZAN                                   ,16.9,42.6,3.5
61295,STANN CREEK AGSTAT BRITISH HON          ,17,-88.3,6
61296,AGADEZ              NIGE  AGAD          ,17,8,503
61297,(ODRL) SALALAH/OMAN                     ,17.05,54.1,19.5
61298,OAXACA                                  ,17.1,-96.75,1563
61299,ANTIQUA                                 ,17.1,-61.8,37
61300,FADA                CHAD  FADA          ,17.2,21.6,540
61301,SWAN ISLAND SWAN ISLANDS                ,17.4,-83.95,10
61302,UDON THANI                              ,17.4,102.8,178
61303,THAKHEK                                 ,17.4,104.7,52
61304,NAKHON PHANOM          THAILAN          ,17.4,104.8,140
61305,BELIZE INTERNATIONAL AP BRITIS          ,17.5,-88.3,5
61305,BELIZE INTERNATIONAL AP BRITIS          ,17.5,-88.3,5
61306,BOUTILIMIT          MAUR  BOUT          ,17.5,-14.7,75
61307,BEGAMPET                                ,17.5,78.5,545
61308,DONG HOI                                ,17.5,106.6,7
61309,DONG HOI                                ,17.5,106.6,5
61310,NAJRAN                                  ,17.6,44.4,3
61311,"ALEX HAMILTON, ST. CROIX VIRGI          ",17.7,-64.8,11
61312,ATBARA              SUDA  ATBA          ,17.7,34,345
61313,THUMRAIT                                ,17.7,53.9,-999
61314,VISHAKHAPATNAM                          ,17.7,83.25,3
61315,"HUAJUAPAN DE LEON, OAX.                 ",17.8,-97.7,1602
61316,KINGSTON/PALISADOES                     ,17.9,-76.8,14
61317,MORANT POINT LIGHTHOUSE JAMAIC          ,17.9,-76.2,2
61318,FAYALARGEAU         CHAD  FAYA          ,18,19.2,234
61319,VIENTIANE                               ,18,102.6,170
61320,"P JULIANA AP, ST MAARTEN NETHE          ",18.1,-63.1,4
61321,NOUAKCHOTT                              ,18.1,-15.95,3
61322,BARAHONA                                ,18.2,-71.1,10
61323,LAOAG                                   ,18.2,120.5,5
61324,NEGRIL POINT LIGHTHOUSE JAMAIC          ,18.3,-78.4,8
61325,C AMALIE-TRUMAN/ST THOMA                ,18.3,-65,5
61326,KHAMIS MUSHAIT                          ,18.3,42.8,2057
61327,SAN CRISTOBAL DOMINICAN REPUBL          ,18.4,-70.1,43.5
61328,CABO CAUCEDO DOMIN REP                  ,18.4,-69.7,17
61329,"CHAR. AMALIE, ST. THOMAS VIRGI          ",18.4,-64.9,5.5
61330,KIDAL               MALI  KIDA          ,18.4,1.4,459
61331,TOKAR               SUDA  TOKA          ,18.4,37.7,19
61332,SAN PEDRO DE MACORIS DOMINICAN          ,18.45,-69.3,3.5
61333,CIUDAD OBREGON                          ,18.5,-92.7,2
61334,CHETUMAL                                ,18.5,-88.3,4
61335,AZUA DOMINICAN REPUBLIC      A          ,18.5,-70.75,78.5
61336,SANTO DOMINGO DOMINICAN REPUBL          ,18.5,-69.9,14
61337,PUNTA CANA             DOMINIC          ,18.6,-68.4,20
61338,TIDJIKJA            MAUR  TIDJ          ,18.6,-11.4,402
61339,KARIMA                                  ,18.6,31.9,249
61340,BILMA               NIGE  BILM          ,18.7,12.9,357
61341,VINH                                    ,18.7,105.7,6
61342,SAN JUAN DE LA MAGUANA DOMINIC          ,18.8,-71.2,412
61343,CHIANGMAI                               ,18.8,99,313
61344,"ORIZABA,VER.                            ",18.9,-97.1,1259
61345,GEBEIT                                  ,19,36.85,796
61346,SABANA DE LA MAR DOMINICAN REP          ,19.1,-69.4,7
61347,BOMBAY/SANTACRUZ                        ,19.1,72.9,14
61348,JAGDALPUR                               ,19.1,82,553
61349,DONGOLA             SUDA  DONG          ,19.2,30.5,226
61350,SAYABOURY                               ,19.2,101.7,323
61351,"GRAND CAYMAN, CAYMAN                    ",19.3,-81.4,3
61352,SAN FRANCISCO DE MACORIS DOMIN          ,19.3,-70.3,120
61353,WAKE ISLAND WAKE ISLAND                 ,19.3,166.7,4
61354,TACUBAYA U/A TO MEX. CITY 1/68          ,19.4,-99.2,2306
61355,MEX. CITY INT AP U/A FR TACUBT          ,19.4,-99.1,2246.5
61356,MOCA DOMINICAN REP.  BOGUS =            ,19.4,-70.5,36
61357,JALAPA                                  ,19.5,-96.9,1399
61358,SANTIAGO RODRIGUEZ DOMINICAN R          ,19.5,-71.35,139.5
61359,ABU HAMED           SUDA  ABU           ,19.5,33.3,312
61360,"FELIPE CARRILO PUERTO, Q.ROO            ",19.6,-88,20
61361,DAJABOU DOM REP   BOGUS =               ,19.6,-71.7,75
61362,VALVERDE MAO DOMINICAN REPUBLI          ,19.6,-71.1,86.5
61363,CABRERA                                 ,19.6,-69.9,15
61364,"HILO, HAWAII HAWAII                     ",19.7,-155.1,11.5
61365,"HILO, GEN. LYMAN, HAWAII HAWAI          ",19.7,-155.1,9.5
61366,MORELIA                                 ,19.7,-101.15,1923
61367,PUERTO PLATA DOMINICAN REPUBLI          ,19.8,-70.7,4
61368,PUERTO PLATA                            ,19.8,-70.6,5
61369,AKJOUJT             MAUR  AKJO          ,19.8,-14.4,120
61370,THANH HOA                               ,19.8,105.8,5
61371,MONTE CRISTI                            ,19.9,-71.7,15
61372,MONTE CRISTI DOMINICAN REPUBLI          ,19.9,-71.6,7
61373,LUANG PRABANG                           ,19.9,102.1,304
61374,BISHA                                   ,20,42.7,1161
61375,HAIKOU                                  ,20,110.4,15
61376,AKYAB                                   ,20.1,92.95,5
61377,TESSALIT            MALI  TESS          ,20.2,1,494
61378,"AL BAHA, SAIDI ARABIA                   ",20.3,41.6,1662
61379,HOUEI-SAI                               ,20.3,100.4,467
61380,ATAR                MAUR  ATAR          ,20.5,-13.1,224
61381,WADI AL DAWASER AIRPORT                 ,20.5,45.2,622
61382,SULAYIL                                 ,20.5,45.7,612
61383,BASCO                                   ,20.5,122,11
61384,CUTTACK                                 ,20.65,85.9,27
61385,GUADALAJARA                             ,20.7,-103.35,1589
61386,"MASIRAH,OMAN                            ",20.7,58.9,-999
61387,AKOLA                                   ,20.7,77,282
61388,"LANAI CITY, LANAI HAWAII                ",20.8,-156.9,494
61389,"HANA, MAUI HAWAII                       ",20.8,-156,38.5
61390,PHULIEN                                 ,20.8,106.6,119
61391,PHU-LIEN                                ,20.8,106.6,116
61392,HAIPHONG(CAT-B1)                        ,20.8,106.7,5
61393,"LAHAINA, MAUI HAWAII                    ",20.9,-156.7,14.5
61394,"KAHULUI AIRPORT, MAUI                   ",20.9,-156.4,20
61395,NOUADHIBOU                              ,20.9,-17.05,3
61396,VERAVAL                                 ,20.9,70.4,8
61397,CENTRAL ELIA                            ,21,-77.5,60
61398,HANOI                                   ,21,105.8,6
61399,LEON MEXICO                  L          ,21.1,-101.7,1809
61400,GIBARA                                  ,21.1,-76.1,10
61401,FORT BAYARD                             ,21.1,110.5,14
61402,NAGPUR/SONEGAON                         ,21.15,79.1,310
61403,"MOLOKAI AIRPORT, MOLOKAI HAWAI          ",21.2,-157.1,137
61404,"KUALAPUU, MOLOKAI HAWAII                ",21.2,-157,268
61405,"HONOLULU OBSRVTRY., OAHU HAWAI          ",21.3,-158.05,2.5
61406,BORDJI B MOKHTAR                        ,21.3,1,398
61407,BARDAI                                  ,21.3,17,1017
61408,"HONOLULU, OAHU, HAWAII                  ",21.35,-157.9,3.5
61409,CAMAGUEY                                ,21.4,-77.9,120
61410,CALETA GRANDE/I D P                     ,21.5,-83.1,5
61411,JEDDAH                                  ,21.5,39.2,11
61412,TAIF                                    ,21.5,40.5,1474
61413,MONCAY                                  ,21.5,107.95,9.5
61414,JEDDAH (KING ABDULAZIZ) ARPT            ,21.7,39.2,8
61415,WADI HALFA          SUDA  WADI          ,21.8,31.3,160
61416,LANG SON                                ,21.8,106.8,263
61417,YANGJIANG                               ,21.8,111.9,23
61418,"LIHUE AIRPORT, KAUAI HAWAII             ",22,-159.4,40
61419,"LIHUE, KAUAI HAWAII                     ",22,-159.4,63
61420,TUINUCU                                 ,22,-79.5,-999
61421,MANDALAY                                ,22,96.1,76
61422,HENGCHUN FORMOSA CHINA DEM REP          ,22,120.8,24
61423,GUANE                                   ,22.2,-84.1,23
61424,MACAO                                   ,22.2,113.55,59
61425,CHITTAGONG/PATENGA                      ,22.3,91.8,6
61426,HONG KONG/ROYAL OBS.         T          ,22.3,114.2,33
61427,ROYAL OBSERVATORY                       ,22.3,114.2,62
61428,CHITTAGONG AMABAGAN                     ,22.35,91.8,10
61429,ABRAHAM BAY MAYAGUANA BAHAMAS           ,22.4,-73,1
61430,DWARKA                                  ,22.4,69.1,11
61431,CAIBARIEN                               ,22.5,-79.5,10
61432,CAYO PAREDONE GRANDE                    ,22.5,-78.2,-999
61433,CALCUTTA/ALIPORE                        ,22.5,88.35,6
61434,HEKOU                                   ,22.5,104,138
61435,SUR                                     ,22.6,59.5,-999
61436,SIMAO                                   ,22.6,101.3,1302
61437,FT GOURARD          MAUR  FT G          ,22.7,-12.7,298
61438,MUWAIH                                  ,22.7,41.6,970
61439,INDORE                                  ,22.7,75.8,567
61440,CALCUTTA/DUM DUM                        ,22.7,88.5,6
61441,CAO BANG                                ,22.7,106.3,244
61442,ZACATECAS                               ,22.8,-102.6,2612
61443,TAMANRASSET                             ,22.8,5.5,1378
61444,NANNING                                 ,22.8,108.4,73
61445,SAN ANTONIO/MADRUGA                     ,22.9,-81.9,-999
61446,TAINAN                                  ,23,120.2,14
61447,AHMADABAD                               ,23.05,72.6,55
61448,ESCUELA TECH/AG/MATANZAS                ,23.1,-81.6,54
61449,GUANGZHOU                               ,23.1,113.3,7
61450,JESSORE                                 ,23.2,89.2,12
61451,MENGZI                                  ,23.4,103.4,1302
61452,SHANTOU                                 ,23.4,116.7,3
61453,PENGHU FORMOSA CHINA DEM REP.           ,23.5,119.6,11
61454,NARAYANJANJ                             ,23.6,90.5,8
61455,VILLA CISNEROS                          ,23.7,-15.9,8
61456,MUSCAT                                  ,23.7,58.6,6
61457,"SOTO LA MARINA, TAMPS.                  ",23.8,-98.2,21
61458,DACCA TEJGAON                           ,23.8,90.4,10
61459,FRENCH FRIGATE SHOALS HAWAII            ,23.9,-166.3,2
61460,SAGAR                                   ,23.9,78.8,551
61461,BOSE                                    ,23.9,106.5,173
61462,ASWAN               EGYP  ASWA          ,24,32.8,194
61463,HWALIEN FORMOSA CHINA DEM REP.          ,24,121.6,19
61464,YENBO                                   ,24.1,38.1,8
61465,DALTONGANJ                              ,24.1,84.1,149
61466,KUFRA               LIBY  KUFR          ,24.2,23.3,382
61467,TAICHUNG                                ,24.2,120.7,78
61468,BURAIMI                                 ,24.3,55.8,299
61469,DUMKA                                   ,24.3,87.3,149
61470,SRIMANGAL                               ,24.3,91.7,23
61471,ISHIGAKIJIMA RYUKYU ISLANDS             ,24.3,124.2,6.5
61472,MARCUS ISLAND MARCUS ISLAND             ,24.3,154,6
61473,"ABU DHABI BATTEN AP, UAE                ",24.4,54.5,3
61474,ABU DHABI INT AIRPORT                   ,24.4,54.5,3
61475,XIAMEN                                  ,24.4,118,63
61476,AMOY                                    ,24.4,118.1,5
61477,(SOHAR) MAJIS                           ,24.5,56.6,4
61478,YONAGUNIJIMA                            ,24.5,123,36
61479,DJANET              ALGE  DJAN          ,24.6,9.5,1054
61480,MEDINA                                  ,24.7,39.7,672
61481,RIYADH                                  ,24.7,46.7,609
61482,SILCHAR                                 ,24.8,92.8,29
61483,SHAOGUAN                                ,24.8,113.6,68
61484,MIYAKOJIMA RYUKYU ISLANDS               ,24.8,125.3,39.5
61485,IWO JIMA CENTRAL FLD PAC I.             ,24.8,141.3,103.5
61486,KARACHI/MANORA                          ,24.85,67.05,4
61487,KARACHI AIRPORT                         ,24.9,67.15,22
61488,BOGRA                                   ,24.9,89.4,20
61489,SYLHET                                  ,24.9,91.9,35
61490,"KUNMING,YUNNAN                          ",25,102.7,1892
61491,TAOYUAN                                 ,25,121.2,48
61492,TAIPEI FORMOSA CHINA DEM REP            ,25,121.5,9
61493,"NASSAU AP,NEW PROVIDENCE BAHAM          ",25.1,-77.5,6
61494,JIWANI                                  ,25.1,61.8,56
61495,TENGCHONG                               ,25.1,98.5,1649
61496,BIR MOGHRE          MAUR  BIR           ,25.2,-11.6,360
61497,FORT TRINQUET                           ,25.2,-11.6,360
61498,KOTA                                    ,25.2,75.9,257
61499,DUBAI INTERNATIONAL AIRPORT             ,25.3,55.3,5
61500,PASNI                                   ,25.3,63.5,9
